loan_id,customer_id,loan_amount,interest_rate,start_date
LON33KS6QSBOZWQ,CUSDV0OZAQ6TAGF,223333.14,10.38,9/2/2022
LONWP1E0SBYDU75,CUS2U12GHODJBO7,168234.27,7.24,3/6/2021
LONXRY0TLGC2KJH,CUSHIFECVI5RYBN,217119.66,3.31,4/16/2019
LONNN8ZHTM7P8P5,CUSC8UQNEGP7800,25354.4,4.08,9/28/2020
LONX9DBK44XG4PR,CUSWKT8U9OBYKTL,188145.03,14.02,6/2/2024
LONXBIFSQC14CXF,CUSXHRAURHD91W3,146143.15,2.81,6/29/2022
LONUE6CCGNT760V,CUSTQ9DAGETLZT4,299885.04,7.03,11/4/2022
LONJV4B6UE1506V,CUSWGXQSRLXP4CD,281001.78,9.37,5/17/2020
LON9TRZK5472KG8,CUSOZTXYNGI6QJ8,66834.81,11.01,11/18/2019
LONFRRF48H6SACJ,CUSM07UWWJU0C9K,113058.16,3,1/19/2025
LON5T4DR566YNZS,CUS49EIDMNOFX5L,120920.62,3.97,6/18/2021
LONDFRNSANKMRPR,CUS46O54OURSUOJ,264693.37,2.08,3/30/2021
LONDGVFZRDUOTKU,CUSX1LEQI9FC4Y7,175474.56,5.33,12/27/2025
LONWHZWWW9YS6IV,CUSO52PEBNYRIET,179962.81,6.56,4/4/2020
LONSHXM92H1I29G,CUSB0DL0BIQKZN3,243551.42,5.11,5/12/2020
LONTOF2H67UD1FQ,CUSIA52041HLKG3,106077.59,7.18,3/10/2021
LONKADZDAM6GW4V,CUSWDA03DAZ3RWB,59988.86,12,12/24/2025
LONU9A1MW7YPKVY,CUSTXSY5EL0EYK2,70244.51,14.06,2/29/2020
LONPJGG75RNX66B,CUSF8UOTG0ZMPB5,210673.57,7.55,6/6/2020
LONERAV1B1OVWO6,CUSJ2ZKL7KVUJNH,244013.09,5.21,5/5/2024
LONMZP10G3Y4CCY,CUS1A0XDCPPOCBD,3152.46,7.48,7/31/2019
LON9VX6EORJCSSU,CUSYOAALYQ61LLU,297621.9,5.52,12/20/2025
LONTOURSR3LPX4S,CUSIFR3KD00KDGR,251333.51,14.2,9/7/2021
LONIH1VLSYV4KOL,CUSCPZU69Z6KZCH,222061.05,5.61,9/17/2023
LONHPYD737G2CLR,CUSCSAC2BZYXTJM,295820.52,4.92,4/27/2023
LON9NDL755JHW6J,CUSOZTXYNGI6QJ8,114324.52,3.97,11/30/2019
LONCRQX3DMOECNO,CUSAO6SHH1N48G3,6752.62,5.88,8/12/2023
LONNOC1ZX0ANKVU,CUSLJIRJMPGNU5R,28754.92,12.65,8/2/2020
LONBHTA2I5DLM8I,CUS07VT63I6PVGD,51623.78,2.6,6/18/2020
LONLWXY9NTR8OJK,CUSPAQCCGZDN5V3,113161.36,13.04,11/28/2022
LONYB2OCLY88GOK,CUSXKHK9DL90VNR,264245.82,7.94,9/10/2020
LON1QUIHLSGHTG7,CUS89FBP548QLOL,110805.96,2.63,7/23/2022
LON28G1GVV35CQS,CUSQQUI47DOPMN7,264458.03,8.73,5/11/2024
LONE543BFEVN7GB,CUSAE4NV6VLFQ25,147202.3,12.12,11/3/2024
LON79RVQTJ0722N,CUSKNOSLRGO4FFI,294201.7,4.93,1/13/2022
LONEIFKITMCD4C6,CUS3PP6MRCV8UZ1,291723.58,14.1,10/28/2023
LONMEWBYHI0VSTX,CUSOOXRYC6S5W1T,164109.14,3.89,2/27/2019
LONUJH682GKNGL3,CUS1ZVQAN4LL0J1,103470.95,14.24,3/25/2020
LONF3LIN5WUAV0S,CUSUML3SOJPX16F,192785.18,8.22,7/2/2021
LON85P2SVBH6S5V,CUS1YRQMAI49SVB,38196.8,5.03,3/7/2022
LONNYTD6B4ABBTD,CUS1JF35WVULJLR,156578.79,2.41,7/10/2025
LONI71CGJL4JHHP,CUSX66UWS3ZRTVC,256488.33,8.43,9/23/2025
LONC4VOP59B3EZA,CUSWIYMENVG3KK0,16083.94,2.47,5/28/2019
LONCTCB7WCVS6DV,CUS39PXBPMQ929J,280851.55,9.94,8/10/2019
LONQDO5O6OBI5OB,CUS9N7LA07BWF7C,230195.21,12.64,1/27/2023
LONUVTJRF0YNHHP,CUSC6F9WE9VRX6U,238185.08,4.05,7/22/2020
LONILU9UZIFE59T,CUSEHKFMI629Z41,59750.38,14.96,7/17/2019
LONI6HXGEO1VZI4,CUS7Q6EEMQ1JD9R,228679.76,7.57,12/28/2019
LON6UFFBOE84KLI,CUS869LNMHEGMLL,97678.37,3.53,12/20/2025
LONECO9W5EGQ6FY,CUSZJ2BK2PW55PF,35762.93,7.78,12/2/2021
LONFGRSF4QTY3WX,CUS10W2VGSVXE4O,57515.11,10.41,4/4/2022
LON30G6N5HRIVLZ,CUSY3WNUP19W595,88597.98,8.58,7/20/2021
LONZISCP8KSQ36S,CUS2FJOW8FXQ5E7,95493.66,8.46,2/26/2020
LONP2G4D9WPDQ8Q,CUSEAEAKMFK47OX,58580.46,4,10/25/2019
LONK9J0TE4Z4COS,CUSNFWBRNK8RRYF,157119.89,4.65,4/30/2024
LONNK8SHYQPAOB4,CUSBZIZBHC6VY2S,160459.29,13,9/25/2019
LONE78UX46UYYZA,CUS30WPSG9D93O7,206902.73,4.7,2/1/2019
LONGSAWWG2T3W96,CUS54TYR2QVLZ27,293453.22,13.33,12/20/2025
LON27ZKM1PH1AWO,CUS163LKEISJEKY,41340.64,12.19,6/26/2022
LONC9IKC02HWT9C,CUS4N6M2ZW9F611,250476.07,6.29,8/3/2025
LON7CRV7H6HXAE1,CUSXONL3H6Q73Z9,43477.16,7.8,6/11/2023
LONQFVV6JKA20G9,CUSWXB4UZCLPX1T,157840.1,6.95,10/14/2022
LON8KH38DAGOF69,CUS7MAV097FFN2O,54702.53,8.04,4/6/2022
LONMXJ9TMHQ5HZQ,CUSML7MX1U0FL87,188464.99,12.6,5/6/2024
LONODAUNELBSV9I,CUS61K5TGYD7GCI,280701.33,9.57,11/21/2025
LON0CDPJARUWEP3,CUS474IVF7SVIRX,284406.26,9.11,6/29/2022
LON314AX7LD7IC1,CUS0DT08NNU1UXF,12158.18,7.73,8/14/2020
LON6VAS0ZH411UT,CUSSO8VMQQ0ZI9N,165302.22,8.04,12/27/2022
LONHZ17U8FHJTVT,CUSAGLES00SCTYH,275843.24,8.6,6/7/2022
LONWU5QG8ENEO6V,CUS2OUCUWC2GC2F,247265.83,13.56,2/3/2022
LONLP4284EK7AOK,CUSTIXX2AJ79GKF,71098.15,14.11,10/8/2021
LON8K2DRJS6HL7U,CUSUMQFTPI81HWB,149470.23,14.74,4/30/2021
LON6T8P5ZW54W4B,CUSCIAS64VVEOPK,269338.66,14.85,1/17/2025
LON9M2YHX2GL2LZ,CUSTV18KGYGGSNP,222967.57,12.38,4/22/2023
LONGL48OJY3WJBQ,CUSUFO10N7JR64F,186365.36,9.66,9/26/2021
LONZIW8WPWHHH7M,CUSBKFG52AB7MEN,15490.51,7.44,3/28/2019
LONMW3AOMSQR3YT,CUS54GMG5AQHNOI,223294.57,14.94,1/3/2022
LONZVM4IGZUCHQU,CUSFPODPEHCYOU2,59145.25,10.47,1/31/2025
LON9QZT599AH2J8,CUSPQU1905WXYI5,30215.91,9.96,3/15/2021
LON4BLUT25ZHCRY,CUSLBJM0C55L23U,160032.65,10.49,2/2/2023
LONRW5A90USSBZW,CUSJ3QKNVSGS7AG,79986.41,9.12,8/29/2023
LON4CE5XM79HBLB,CUS2HE1NCYYFW09,207648.93,12.29,7/9/2023
LON912DF3NXRHST,CUSDILH4EBCDW57,279903.3,3.04,4/23/2025
LON4KYA2BL8Z7YX,CUSHSGT5UAI2GV7,119607.12,5.34,4/11/2022
LONVBK5XR6MYXWQ,CUSZHGWPKGSZOQF,235141.09,2.47,4/10/2019
LON2R3ZDQJKPEG8,CUSNDPSL73NL1JF,245971.48,5.9,1/31/2020
LONUBV9TKUXXBKH,CUSS33LKUULP3N5,270810.86,7.05,6/23/2019
LONZLPGZJUL57QL,CUSY78TMVPZ2JBS,227329.2,12.98,8/31/2023
LONNVXPUDFJPJ33,CUSHDPDMT7OWDK6,126879.3,9.78,7/19/2022
LONO6HF8RW4Q8WO,CUS8MEZRRCFPLBX,63795.31,3.8,5/17/2022
LONJR5M21B03CR4,CUS4IQZ9Z33MAW8,102646.63,11.38,10/29/2021
LONB9811YG67BAJ,CUSE6P17W29QFGS,4016.45,8.45,1/29/2024
LON5UHY2PT3FK75,CUSAQWIXYCIDLLI,54217.37,7.96,11/8/2020
LONRLFCAABB9CDT,CUS1LT2XTMEP4X9,149111.27,10.24,11/14/2025
LONCQH0G70Y3SYX,CUSSW9ZG65MDQPJ,33482.39,4.51,9/11/2021
LONHIZO9UYKPOUA,CUSJVJ7SKFVKAQE,245762.36,14.24,5/26/2024
LONBNOF5X4NEAOB,CUSSN9TQMH9EU43,32469.76,11.43,12/29/2021
LON3SBC7JW1FV7Z,CUSI4WZOGOP02L1,87247.9,6.98,3/22/2024
LONOFQDRVVBKFKO,CUSTDJIICB4PKL3,119930.52,2.23,11/1/2024
LONS9K2OLOLH5XX,CUSQZY2N958TEY7,297333.11,10.5,9/27/2025
LONZ5DGZGP3MA45,CUSNLXZ0T19L22Y,240566.14,5.75,10/25/2022
LONDGIJV2TW2Q9D,CUSSFLSE45BG34I,152226.15,10.1,6/30/2021
LONV0ODQWF8OAE0,CUSJFUS5J9195RK,120910.21,4.29,5/31/2025
LONZ4I002BQFCDT,CUSV0NZQPEHQ5QR,232401.14,7.49,12/22/2022
LONMTF5K9ZXXOV8,CUS14GZD55AUWDE,263170.97,6.44,10/1/2020
LONX8VBTEZ71PY3,CUSM7YSGBD9MQDL,105079.86,14.66,4/29/2020
LONRD7W6AWVRPW7,CUSG4OJYTMSDAHS,133901.71,14.05,9/21/2022
LON70X35SZPG7NP,CUS564QM1C2PT5O,199640.19,2.73,3/3/2024
LONPX5SITXPUMJS,CUSNJPBIRE9JKRD,147665.25,11.56,9/28/2019
LONE29AEWV7NHFX,CUS5T4TXK0GCI0Q,191952.31,8.29,12/2/2022
LONRM90EZ9SBIK0,CUSN4Q33P782MNB,43178.34,3.83,2/15/2025
LONZ3Y1N5AZJW6T,CUSXDUBEVELAYLJ,271094.16,9.67,9/3/2021
LOND921BXT7455V,CUSYVCBSMVZ141Q,134931.42,7.45,10/5/2025
LONTMJ88G86E194,CUSOK0AQ126LUN8,101282.15,2.47,9/13/2020
LONTPYL7JUHE70F,CUSP9T3B5FL1U7P,265473.47,6.03,2/7/2020
LON5IT7RNGZUGWH,CUSN4QPEXTS2NGC,29338.66,14.28,4/28/2024
LONWWIOUDMO5CPD,CUSTQFGNKU2TKVD,295423.02,3.8,5/29/2024
LON58Q96XMZKDT9,CUSLKJXJQ5NV8OG,181015.05,13.47,9/24/2020
LONHN1S3JN1KTMQ,CUSBLMAH35MCQEQ,108854.9,11.45,12/15/2025
LONLXJZHITMHRIZ,CUSMRT7JHDSZW1Y,278703.6,10.11,12/11/2019
LONISMOLAFZOVN9,CUSUMJ47E3H29MC,173361.73,11.79,8/8/2025
LONC7DHKDUIFKLG,CUSPACR67ZKHGAL,163690.99,12.16,9/2/2019
LONEJF1ONBX8KWB,CUSLJQRJDOD4P4E,247709.72,10.19,6/15/2020
LONL3UXC2ZIUWUQ,CUS5D3LCQXIPE46,129669.37,3.32,12/10/2025
LONQXALWYBP6NCR,CUSFKNUC4T5NCJO,139854.68,9.24,4/2/2019
LON9XI6FQ7BQW4Q,CUSEQZ14BM6RZMJ,196339.99,7.2,10/16/2020
LON0RQFMG8W4S5M,CUSMX1JIKJZ1MDZ,201892.37,14.69,5/29/2019
LONESXCIB9OZ251,CUSW1ITRMV1BH4X,223752.85,2.88,7/3/2023
LONPXWP7SXWKO95,CUSC5J840ET4YCG,130782.98,11.94,9/7/2023
LONZF543SQQMR18,CUSJHS1A77FUZ9J,294425.6,10.31,1/2/2020
LONUMQ78I65JXJT,CUS7UYRJCMQU6W5,44934.24,12.8,4/23/2022
LONT53XOWTGT9AB,CUS29G34QIQ3ADH,218290.9,3.24,9/16/2021
LONS2MDN9VHQXSV,CUSY9U2A4SLQR1I,260041.13,13.22,4/14/2021
LONY87LHVX3RV4K,CUSQC1IYYO4UDOJ,84275.98,11.47,11/10/2022
LON9EPVDX2RMMLY,CUSKXZMHU01NPWJ,78001.23,7.45,12/5/2025
LONK2PBUYMZPR6A,CUSASGTNWI5JVGC,218560.75,2.91,12/27/2020
LON7MNF0XW8IZSM,CUSC1N2UF3RM4GV,239586.52,3.18,7/2/2019
LONYX3PUPTQLSOZ,CUSTNNVGGIX07P8,157972.26,5.14,7/31/2019
LON1B96A8N9TC0H,CUSEMSDPVZBEH0I,165975.98,14.97,4/25/2021
LONQ4GAG5R2CHW2,CUS09UZGELQAX5C,296703.31,5.04,5/28/2019
LONF3AF6ZYTGORN,CUS5YDUDZDA3OBE,179523.74,4.99,4/17/2024
LONB2YVECEX5AIM,CUSBY73UMP7TX29,35634.24,6.23,4/5/2021
LONB08O8RS1RD5X,CUS66L6O76FV4G3,21568.63,13.31,2/21/2020
LONAOM7F1NT1BIF,CUSU4OPLZIL398Q,127836.67,14.13,11/15/2019
LONA9ZQ85AOCUWT,CUSQJSDPQGEA0HW,267391.54,8.97,1/24/2024
LONDWXL1SQIDIA4,CUSVVB5ABHCP8M7,239971.02,10.68,11/29/2025
LON2N1IJ17WETHM,CUSUTPPLYXHI117,227011.48,7.55,5/2/2024
LONBGCFTSDGZNVB,CUSC3JR7T3SPJ9W,85728.83,9.28,11/28/2020
LON83UMHQ9N5J3J,CUS81JMBPTPDWR1,191457.51,12.39,1/8/2022
LONESU087XLD71I,CUSUG930BO9LO4J,76583.84,5.91,11/24/2025
LON98IW5LS8WA2P,CUS7MZ8RNSZNNAQ,115897.65,5.97,9/6/2022
LON8ZOJUCH8JVIS,CUSK2JVSNOT8TPW,39302.65,8.31,10/31/2024
LONSXT3NBMZ8IEJ,CUSJ9ZNAVA55AUG,135792.78,7.24,11/8/2021
LONCGESDKRRAE3R,CUSLLG7VUUF71J6,243558.02,12.2,3/21/2025
LONCK51Z86J4LP3,CUSKFZ8G51HW84D,237847.98,12.39,10/4/2025
LONJKPPY2OVX178,CUS5UDMVVF44QQA,223662.07,12.14,11/26/2022
LONPOLMH14Z8IU9,CUSYTPU3TTGRGPD,168519.72,10.89,6/7/2024
LON6DI007U67EBS,CUSPDSN5GFO947I,26727.17,2.66,5/28/2022
LONUTJ7VUKZ58KN,CUSPX116DBJX5Z0,12633.82,5.89,1/11/2025
LONKHYLY0AX6QE9,CUSHZ84BBOGI9G7,20541.25,6.92,9/12/2021
LON1990Y2YF9907,CUSP8DTT55YZBEG,88285.91,8.23,3/17/2025
LONZPWH9PH6ZYLU,CUSAAKFW0QLVB5I,58503.29,2.73,4/17/2025
LONX7PQ9Z9SH3XB,CUSCNFEORVRKBGK,298652.13,2.88,5/24/2025
LONL6G2EPZYY3V8,CUS4Y2B68ROXP5A,258693.86,11.22,1/29/2024
LONLHNERXLT9EEN,CUSN40L3608M3OF,57441.02,3.69,11/3/2019
LONNKBG44PZEIVD,CUS8XGYH6K9G1IQ,43166.44,6.34,7/5/2023
LONW766ON9VNT1B,CUSAPCJBKB8WBCO,76419.84,12.98,8/10/2024
LONQ6D2FJW9PA5Z,CUSWOOYK92Q1SOV,85507.14,13.4,11/23/2023
LONSY5AV4230H3C,CUSRGPQ56QBDJ18,80257.09,9.39,7/5/2024
LONH4MACLGG10Z4,CUS1RFK97YDR4IN,49181.79,3.49,11/19/2024
LONHL266VI6OSM7,CUSOD0R450F1DEU,204494.09,11.06,5/15/2020
LON3FFIFOYQUEG6,CUSOIO54Z54CEK6,95200.94,10.37,7/7/2021
LONNBN5RQIKCILE,CUSRV5BKJHUH2QE,258298.44,10.58,9/15/2021
LONZWGZEDKBGBKF,CUSNAIPWH57A8VR,101459.49,5.96,7/27/2022
LONIZ5MKA9ZWBHS,CUSSSI0B0N5P5B9,172765.34,7.85,2/28/2025
LON9REI0N43R7SH,CUSU30RGDJ6HVI7,4197.3,6.55,9/17/2019
LONMUSWBUG4K1XX,CUSY3D807D3K3GA,181829.45,7.59,3/4/2024
LON26VLL58INS2Y,CUSR0C5OSWGIHEL,71704.66,6.97,11/29/2025
LON72Q54CCJPSBA,CUS7U9HPRCGN4ZS,157105.56,13.44,2/21/2023
LONZT80LULE9XAE,CUSYIED48CD5LXT,72577.19,5.75,11/18/2020
LONPUDADFSDJ3U5,CUSDN85F9PJ4F4D,158135.27,8.35,3/18/2021
LONFZ82VZF52ODL,CUSTJ135YGIZL3D,207522.34,6.98,6/11/2019
LONQVZJ6892VE0W,CUS766ZFCK3QQU3,167290.34,2.56,8/16/2022
LOND7WI1BRJFLZ6,CUSFACHBAQ1L5WK,19049.66,5.68,6/10/2022
LONSXQ8GENW40N0,CUSLFGM17B8MJ11,161098.89,2.46,12/18/2022
LON26SOSVFAW667,CUS6AXE5KNBINC2,182667.36,5.69,5/10/2020
LONZW6HLK84XXEY,CUSZVYVZEYB6DGZ,278741.98,13.59,5/31/2023
LONFU5PLMWFM10P,CUS8DYNYEWZHA6I,245530.09,2.53,10/28/2020
LONNZPC668GU1OT,CUS9W8TXBQH7APL,188907.94,6.69,11/16/2022
LONF2WGB90344D8,CUSL67QMEAPUAVD,214862.22,10.88,9/13/2021
LON1N0272GMF14Y,CUSIRNSP12GIY7S,37256.51,4.74,7/14/2022
LONI66YUHSSQYML,CUSDJVVH3T8X2G2,250015.43,7.75,12/9/2021
LONXCTQLB5JO9JA,CUSQE32VZOFV158,58653.1,14.46,10/30/2025
LONAU3RDTTQT42C,CUSF07IMRB6BM3E,207156.65,10.48,5/18/2020
LON5XOGCSWPHZAO,CUSDGZICKU2DFLS,125304.8,14.43,6/27/2025
LONJNK71NN96RLG,CUS244MONNEPSJ6,169078.86,2.54,3/6/2021
LONXR4LPPNH39FZ,CUS4IZZYMQZMWM7,43373.71,7.56,3/9/2020
LONA1EKVQ4YKXZ2,CUSF1OS27CLBG0I,141957.91,6.29,2/3/2025
LONIWSIP9DR59SO,CUSBA2MO9HGXANL,107269.44,3.37,2/23/2019
LONAI938NX0JB3Y,CUSMTS196ZU38OP,123366.46,11.67,5/22/2024
LONM0J4KTOL3G4I,CUSN8ECR73LZ9C9,2983.02,4.8,6/20/2020
LON2M9K5SH3I5Z2,CUSC2PCDQ7B8QAS,172380.55,12.18,9/24/2025
LONKGIORSU6W5M6,CUS0YC6RY6YC6CY,153580.94,13.51,4/7/2019
LONRTLIAQF1TRZP,CUSKNU2BHQ5SPM4,287468.59,12.72,1/7/2025
LONZBPKB4TC2HP7,CUS2LX6A0HW3CYG,35304.08,6.09,8/21/2020
LONZVMVH5G4MXZ4,CUSDDX34NIFI4DA,4001.28,2.17,5/5/2022
LON5JMRJJNWKYO1,CUS2MI5WFOBYM38,69670.69,10.2,7/14/2020
LONYYU07J2FZ7MM,CUSNHX4O60204XM,163757.42,8.53,6/2/2022
LONTCZY6H44BTTU,CUS88JO8B81CUMY,86099.62,13.63,8/28/2020
LONQA3MBRKLCQ80,CUSX0II3FY4BEH9,205319.42,3.95,5/28/2025
LONCDJ6218RG5LI,CUSCQ2IHW922QVR,123242.78,10.71,1/26/2020
LON408XDJ9N738Y,CUSIZYA8AD9DZHJ,244867.26,2.68,5/27/2022
LONZ1W8E50MD6IA,CUSLAYKFD7O5S8G,199061.19,9.63,11/1/2025
LON9QFOB5VZOOY7,CUSXONL3H6Q73Z9,295919.51,8.88,10/15/2022
LONJ4A3ONPOR82X,CUSMSGVT5ZYDS5E,2326.53,3.04,5/24/2021
LONQS04R2OSK1K7,CUSW522HR9N21ZQ,159482.1,13.22,4/13/2022
LON4LPCO9S6ZCUE,CUSNCP450RROZ48,101028.2,13.64,8/14/2023
LONUKE9KGDQ63MK,CUSV8NJYXMJ00UD,20857.41,10.26,9/4/2024
LONXJC73XCAMZFA,CUS7A7SZ47PFRK9,104974.16,8.88,7/20/2020
LONO5OH7HW1WAHP,CUS61A2YXFKN36K,252239.85,5.26,6/25/2021
LONH763AX7GVBR9,CUSLKHED266SBFB,46375.7,13.21,11/30/2025
LONRN5MOE7I3CQS,CUS4EC2OD75K5Z8,284180.94,2.34,12/21/2020
LONV5X1Q4G138BB,CUSMBAON9A00AO1,250966.79,13.72,10/22/2021
LONTQGC10KIFCUZ,CUSRH29Z5GPCCFT,185493.69,2.76,6/16/2023
LON14GFXNF0HQJ5,CUSTCQT617U599V,245370.51,9.45,2/18/2021
LON8LTW2R9NXLV4,CUSG7TJNRQ3SKI0,37319.26,10.59,1/10/2019
LONC3DCK78I4F6O,CUS3J3B7KWJVRX4,121077.28,13.57,6/24/2020
LON5S39BZE943FU,CUSMCHIPKBCQ4J7,58591.17,12.88,7/24/2022
LONA1FJV34K4FKA,CUSWR4JL115W8YI,204749.65,9.17,12/3/2022
LONCEUAALLYOY7W,CUSEKRXVSVQEQ0H,233740.36,9.97,12/11/2024
LONIMW1KPRQ24MG,CUSUDF0RV1N9JKA,147954.57,13.83,8/11/2025
LONGJUXDRTX6NGF,CUSMF9EB0XFTS4T,181957.16,4.08,8/27/2022
LONDQKHIPMVBN5N,CUS5F0DH88WB0SP,173266.17,6.91,11/25/2020
LONGDT4QYKZTO50,CUSYMIIM84G4YQS,71900.56,12.64,1/20/2024
LONGYTUSJF2YSBX,CUSVEE0UPESXYY1,194562.45,9.34,4/10/2021
LON0ZMVPZJBR9IP,CUSBTEXXE2ADDO8,105179.95,12.27,10/2/2024
LON4BT44TNCR9YS,CUS9CJ5J9Y0SEHY,115000.13,14.53,3/16/2024
LONJE0SXQHS0VAG,CUSB0A4KKIFULGT,276679.56,13.12,6/29/2019
LONXBQEEFMFYO0G,CUSU108YJPPVBQA,50778.57,14.53,12/18/2020
LONKWUJVU3AC25L,CUSP3NF6KQVBVF8,295518.54,11.06,5/12/2023
LON1WDKCMPFEDK3,CUSLUZWZ9CA5WBZ,67801.56,10.23,11/2/2023
LON2OS0SLQ85YOL,CUSKZG7T1A2MKV4,189546.78,9.97,7/23/2025
LONJHNHO7H1QWR1,CUSMFQ0QRNUOJIX,9653.05,3.45,10/8/2023
LONMM9YF8L15BIC,CUS4AJK9HDS776W,262152.18,11.36,11/11/2021
LONCB83GNK4NYSI,CUSJFLTKV5C1SUG,50236.02,7.85,6/3/2020
LONM9EI604JJQ42,CUS8T1JG1XV2W6C,85248.14,3.12,2/11/2019
LONGNDMKED63VVU,CUST9HAO1DHQ00E,211545.23,3.45,9/26/2022
LONRWVYYTRWGXZJ,CUSMB9D3U5LZ856,188638.22,13.2,12/14/2021
LONPAR73CFKV8JA,CUS5UQW6B9W5ZQW,2640.07,5.23,8/15/2023
LON7BYWUEELZCPT,CUSVOJJYV3UD6PV,278874.96,12.29,6/15/2023
LONTYKW73R9ZWPI,CUS48WB1EU4KC9B,177858.39,10.35,6/18/2022
LONW9JX37HJCPTW,CUS88QW3GR8TH19,96921.36,10.24,9/7/2023
LON0ED8K9G96P7O,CUS5RUUHY3O7I5Z,231173.1,12.86,6/15/2020
LONPKT523QFYRTS,CUS7QDZD5ROVWXH,118945.42,12.17,9/15/2021
LONK5SZIOZBSYCF,CUS87MJLB3F03N8,87757.59,2.38,2/1/2023
LON3HDU51KP01KE,CUSRHXBDD35IKLO,276941.99,8.55,9/9/2021
LONNXV6D4612QMP,CUS5OYOQEBMGG84,57326.23,12.81,6/14/2023
LON7ZRPL4M9ZQPK,CUSVMVD4QCS5WHL,233018.06,3.72,4/17/2025
LON0MQGA96HFMRW,CUSEVJBZRKDZNI4,124303.89,9.16,12/20/2024
LONBUZCDMW1DG9U,CUS5SIS256AP7JQ,145565.23,2.77,12/30/2024
LONIEU017KDV8AP,CUSQQWHH3TT255K,294817.38,5.21,1/23/2021
LON1ZA6TTUWZ72W,CUSVK2DTXGVT45R,156307.99,10.28,12/8/2024
LONCCLWPI2NKI28,CUS3CDNYY15PDTB,50223.01,8.33,4/8/2021
LON980N0TBJOBSJ,CUSQB0TIR5HE6OG,187201.2,3.29,2/20/2023
LONIPQGH1HJMU8T,CUSLE9KJQPUBSVR,260413.89,12.16,10/4/2021
LONJXOIAZ27YK2G,CUSY78SUOPHJVYR,257332.86,9.11,4/21/2025
LONN2910BMJRB4V,CUSWSKSVYJ9BIEK,269545.79,10.69,3/11/2023
LONE150Y7Y57Y2J,CUSNSAZ1MOSKVMI,11457.21,13.16,9/23/2021
LON7JGLK192EI9F,CUSION6TBVGAAMX,149926.85,4.4,6/17/2019
LON86I3TG565DNC,CUSAB71G1COQF7V,238839.21,3.07,12/4/2024
LONWM5SKXZPVU8B,CUSRB36O2GVN2T2,162504.28,3.98,10/24/2025
LONN84WBDUJ7DIT,CUSG11DOHTVX771,297864.62,14.08,7/16/2019
LONEX157VLPD86R,CUSJ0S55FFR38WS,241317.09,10.09,9/19/2025
LON058HPYBDV6JY,CUSK7LRZ7XF2VKL,67193.31,9.22,5/5/2025
LONK37BHBXYUXXA,CUSCMA2NTQD8EF7,148747.01,12.29,1/5/2019
LONNEVO7E55A8EH,CUSTMQSZO3VPTYI,183769.19,7.87,10/4/2021
LON3UQI6P4C8H03,CUS3LGXEJEHBO2Q,158632.24,6.32,11/15/2022
LONB8NVDZ47VZOG,CUSI4MVZPHE6LEL,211008.3,5.35,6/4/2023
LON5N844UFVDP9I,CUSEKOE2FYJGJAZ,33170.14,9.67,9/2/2024
LONKTV6WCOQ12MQ,CUS10Y6A481KRKR,188373.5,2.99,6/14/2021
LONU8C5LDVQX8V2,CUSMC4HB204TQO4,286415.96,12.51,9/3/2024
LONO1CO5ECM246L,CUSSTNLR3CGLIHB,156132.63,8.93,8/29/2022
LONMAB3Z2FJ5R19,CUSHZGIRICKWLKW,268281.92,6.04,3/17/2023
LON0ZD6563BZUHV,CUSQ6GOTMLCJFP0,76600.8,4.93,9/18/2019
LON83ZXY75T26NY,CUSOMNWW0Z2CYX3,256962.2,6.68,2/13/2020
LONWGOL7MWZGD9W,CUSGAB2J2GSHOMG,11810.62,6.62,12/28/2024
LON44S19XKZBEHK,CUSVR16LEGGJHOF,176802.67,6.5,11/4/2024
LONERY2YXVO4VYD,CUSX0DL7ARPZ9TL,34480.69,6.4,8/8/2020
LONIEK4D91PI01C,CUSKPX41LJBJLVQ,165285.64,5.8,8/15/2023
LON6Q2V6XYUFX7S,CUSP4R2GFW3PFMO,150322.88,11.08,7/27/2023
LONI1LIUJ7F5FE5,CUSO5585TXLQGJC,211936.73,9.98,1/7/2019
LONE5L2VRL1HLPS,CUS5AG87HROWSQB,32333.59,6.25,7/29/2021
LONYVY46R0B1GIB,CUSVT9XGMV8AUS6,47962.8,2.25,4/23/2022
LON4JZ5B1R04ND9,CUSY1CX2PRHG181,23213.64,5.34,12/5/2019
LONN8Y82FXJE0KL,CUSD4X01M8LOGYU,64717.92,9.56,9/16/2024
LON3GT0M6NPRLU9,CUS4CKPMMVH753R,273008.3,13.78,7/26/2020
LONP6EC2WMONSSR,CUSYF29QJ3VFXUS,288000.41,6.78,5/15/2025
LONHLUUN8N59DEX,CUSGSO68HAU96WI,295891.97,12.77,12/1/2020
LONLWNKQG6V53M2,CUSKJA4RV5M6QK2,87350.04,13.04,6/11/2024
LON65K18BNFDGFQ,CUSLMGDF5EV3FLS,73205.37,11.54,6/19/2020
LONWNBYN62FYDBC,CUSK9WEIQXHQP0P,145793.14,7.97,1/2/2024
LON4PRGFKGMRZ9A,CUS3XDTD4DYXD5C,276243.89,12.16,3/29/2023
LONT4G9V35YOCQL,CUS7HAM2JWZCSRN,233233.22,12.45,5/15/2023
LONMNNEWFUMYY9D,CUSI13ZJ2XYJ1DW,244621.96,4.66,2/26/2021
LONKEUYB9NNVJN2,CUSK917IPEZY37K,212418.64,13.76,4/7/2021
